NEW.ID_PROG;YEAR;JULIANDAY;nb_evenement;HS;DS;HEURE_MIN;HEURE_MAX;DUREE;DUREE_CONSIDEREE;VALIDE;SESSION
18;1995;190;49;;;06:00;12:00;6;6;TRUE;3
18;1996;147;49;;;05:45;12:00;6,25;6,25;TRUE;1
18;1996;161;46;;;05:45;12:00;6,25;6,25;TRUE;2
18;1996;175;57;;;05:45;12:00;6,25;6,25;TRUE;0
18;1996;189;12;;;07:00;09:00;2;2;FALSE;0
18;1996;196;39;;;06:00;12:00;6;6;TRUE;3
18;1997;145;49;;;06:00;12:15;6,25;6,25;TRUE;1
18;1997;159;52;;;06:00;12:15;6,25;6,25;TRUE;2
18;1997;171;66;;;06:00;12:00;6;6;TRUE;0
18;1997;187;57;;;06:00;12:00;6;6;TRUE;3
18;1998;144;48;;;06:00;12:15;6,25;6,25;TRUE;1
18;1998;158;49;;;06:00;13:00;7;7;TRUE;2
18;1998;172;57;;;06:00;12:00;6;6;TRUE;0
18;1998;179;70;;;05:45;12:00;6,25;6,25;TRUE;3
18;2000;149;46;;;06:15;12:05;5,83;5,83;TRUE;1
18;2000;170;47;;;06:00;11:30;5,5;5,5;TRUE;2
18;2000;177;57;;;06:05;12:26;6,35;6,35;TRUE;0
18;2000;191;48;;;06:00;12:35;6,58;6,58;TRUE;3
18;2001;133;31;;;06:10;12:30;6,33;6,33;TRUE;0
18;2001;147;55;;;06:30;13:00;6,5;6,5;TRUE;1
18;2001;161;2;;;06:20;06:25;0,08;0,08;FALSE;2
18;2001;175;44;;;06:00;12:45;6,75;6,75;TRUE;3
18;2003;159;40;;;05:45;12:50;7,08;7,08;TRUE;1
18;2003;173;50;;;05:37;12:46;7,15;7,15;TRUE;2
18;2003;187;31;;;05:45;12:30;6,75;6,75;TRUE;3
18;2004;151;38;;;06:00;12:45;6,75;6,75;TRUE;1
18;2004;165;43;;;06:00;12:45;6,75;6,75;TRUE;2
18;2004;179;56;;;05:50;12:42;6,87;6,87;TRUE;0
18;2004;193;47;;;05:51;13:25;7,57;7,57;TRUE;3
18;2006;148;28;;;06:30;12:20;5,83;5,83;TRUE;1
18;2006;162;55;;;06:10;13:10;7;7;TRUE;2
18;2006;176;42;;;06:35;12:25;5,83;5,83;TRUE;0
18;2006;190;35;;;06:05;12:35;6,5;6,5;TRUE;3
18;2007;147;44;;;07:10;13:25;6,25;6,25;TRUE;1
18;2007;161;44;;;06:00;12:35;6,58;6,58;TRUE;2
18;2007;175;26;;;06:25;12:15;5,83;5,83;TRUE;3
18;2007;189;1;;;11:53;11:53;0;0;FALSE;0
18;2008;174;23;;;06:21;12:35;6,23;6,23;TRUE;0
18;2008;188;6;;;06:25;08:15;1,83;1,83;FALSE;0
18;2009;151;32;;;06:25;12:44;6,32;6,32;TRUE;1
18;2009;165;43;;;06:10;12:32;6,37;6,37;TRUE;2
18;2009;179;29;;;06:35;10:50;4,25;4,25;TRUE;0
18;2009;193;35;;;06:30;13:15;6,75;6,75;TRUE;3
18;2010;157;42;;;05:55;12:43;6,8;6,8;TRUE;0
18;2010;185;29;;;06:50;13:15;6,42;6,42;TRUE;0
18;2011;184;1;;;10:45;10:45;0;0;FALSE;0
18;2011;198;18;;;06:35;09:00;2,42;2,42;FALSE;0
18;2012;176;35;;;06:40;12:30;5,83;5,83;TRUE;0
18;2012;197;45;;;06:30;13:30;7;7;TRUE;0
18;2013;160;25;;;06:35;13:00;6,42;6,42;TRUE;1
18;2013;174;42;;;06:30;13:20;6,83;6,83;TRUE;2
18;2013;188;35;;;06:30;12:55;6,42;6,42;TRUE;3
18;2014;145;15;;;07:15;13:57;6,7;6,7;TRUE;1
18;2014;159;26;;;06:50;13:02;6,2;6,2;TRUE;2
18;2014;173;26;;;06:37;12:45;6,13;6,13;TRUE;0
18;2014;187;47;;;06:35;12:54;6,32;6,32;TRUE;3
18;2015;151;27;;;06:34;12:47;6,22;6,22;TRUE;0
18;2015;186;33;;;06:00;12:39;6,65;6,65;TRUE;0
18;2015;193;42;;;06:35;12:48;6,22;6,22;TRUE;0
18;2018;147;23;;;06:50;12:58;6,13;6,13;TRUE;1
18;2018;161;25;;;06:57;12:30;5,55;5,55;TRUE;2
18;2018;175;21;;;06:40;12:49;6,15;6,15;TRUE;0
18;2018;189;17;;;06:35;11:50;5,25;5,25;TRUE;3
18;2019;145;26;;;06:04;13:45;7,68;7,68;TRUE;1
18;2019;160;29;;;06:24;12:40;6,27;6,27;TRUE;2
18;2019;174;24;;;06:43;12:10;5,45;5,45;TRUE;0
18;2019;188;25;;;06:33;13:06;6,55;6,55;TRUE;3
181;2006;121;8;;;07:00;12:00;5;5;TRUE;0
181;2006;135;11;;;06:45;12:00;5,25;5,25;TRUE;0
181;2006;149;9;;;06:00;12:00;6;6;TRUE;0
181;2006;163;11;;;06:00;09:30;3,5;3,5;FALSE;0
181;2006;179;6;;;06:00;07:30;1,5;1,5;FALSE;0
181;2007;121;10;;;08:00;12:00;4;4;TRUE;0
181;2007;137;12;;;06:20;11:50;5,5;5,5;TRUE;0
181;2007;159;16;;;06:15;11:00;4,75;4,75;TRUE;0
181;2007;188;2;;;08:00;08:00;0;0;FALSE;0
181;2008;130;8;;;06:45;10:30;3,75;3,75;FALSE;0
181;2008;145;6;;;07:00;11:00;4;4;TRUE;0
181;2008;159;4;;;06:30;11:30;5;5;FALSE;0
181;2008;173;3;;;08:15;10:30;2,25;2,25;FALSE;0
181;2008;187;4;;;06:30;08:30;2;2;FALSE;0
185;2005;162;5;;;06:15;10:20;4,08;4,08;TRUE;0
185;2005;204;2;;;08:45;09:30;0,75;0,75;FALSE;0
185;2006;153;16;;;06:00;10:30;4,5;4,5;TRUE;0
185;2006;174;7;;;06:00;10:00;4;4;TRUE;0
185;2007;164;14;;;07:00;08:30;1,5;1,5;FALSE;0
185;2007;194;9;;;06:00;10:00;4;4;TRUE;0
185;2007;195;3;;;07:15;09:50;2,58;2,58;FALSE;0
185;2007;208;9;;;09:00;10:30;1,5;1,5;FALSE;0
185;2008;144;3;;;08:30;11:30;3;3;FALSE;1
185;2008;163;2;;;06:30;06:30;0;0;FALSE;2
185;2008;179;5;;;06:00;11:00;5;5;TRUE;3
185;2009;166;5;;;06:30;09:49;3,32;3,32;FALSE;0
185;2009;191;4;;;06:59;12:00;5,02;5,02;FALSE;0
185;2010;144;6;;;08:00;10:00;2;2;FALSE;1
185;2010;170;3;;;07:00;08:30;1,5;1,5;FALSE;2
185;2010;190;6;;;06:30;10:30;4;4;TRUE;3
185;2010;207;8;;;07:15;09:30;2,25;2,25;FALSE;0
185;2011;162;16;;;06:30;10:20;3,83;3,83;FALSE;0
185;2011;201;4;;;07:00;07:35;0,58;0,58;FALSE;0
185;2012;125;10;;;07:00;11:30;4,5;4,5;TRUE;0
185;2012;150;20;;;06:30;11:30;5;5;TRUE;1
185;2012;172;12;;;07:00;10:30;3,5;3,5;FALSE;2
185;2012;189;5;;;07:00;11:30;4,5;4,5;TRUE;3
187;2006;133;14;;;07:40;12:20;4,67;4,67;TRUE;1
187;2006;154;30;;;05:45;13:05;7,33;7,33;TRUE;0
187;2006;175;28;;;05:40;12:30;6,83;6,83;TRUE;2
187;2006;196;26;;;05:45;12:45;7;7;TRUE;3
187;2007;132;26;;;05:45;12:50;7,08;7,08;TRUE;1
187;2007;153;39;;;05:25;12:40;7,25;7,25;TRUE;0
187;2007;174;24;;;05:40;11:30;5,83;5,83;TRUE;2
187;2007;202;20;;;05:55;13:00;7,08;7,08;TRUE;3
187;2008;131;25;;;05:45;12:45;7;7;TRUE;1
187;2008;152;14;;;05:50;09:45;3,92;3,92;FALSE;0
187;2008;173;16;;;06:10;12:15;6,08;6,08;TRUE;2
187;2008;191;15;;;06:45;12:40;5,92;5,92;TRUE;3
188;2007;139;4;;;07:55;10:55;3;3;FALSE;0
188;2007;140;15;;;07:00;12:30;5,5;5,5;TRUE;0
188;2007;154;11;;;08:10;12:20;4,17;4,17;TRUE;0
188;2007;195;1;;;07:30;07:30;0;0;FALSE;0
188;2008;146;7;;;07:20;12:30;5,17;5,17;TRUE;1
188;2008;147;5;;;07:20;09:20;2;2;FALSE;0
188;2008;166;4;;;07:25;09:20;1,92;1,92;FALSE;2
188;2008;189;2;;;09:00;10:00;1;1;FALSE;3
188;2009;131;6;;;07:00;12:00;5;5;TRUE;1
188;2009;151;9;;;08:00;11:30;3,5;3,5;FALSE;2
188;2009;181;4;;;07:00;08:30;1,5;1,5;FALSE;3
188;2010;147;9;;;07:00;11:00;4;4;TRUE;0
188;2010;148;8;;;06:45;10:00;3,25;3,25;FALSE;0
188;2010;149;3;;;07:00;09:45;2,75;2,75;FALSE;0
188;2010;156;4;;;07:00;10:00;3;3;FALSE;0
188;2011;148;9;;;06:30;11:30;5;5;TRUE;0
188;2011;149;7;;;06:30;09:30;3;3;FALSE;0
188;2011;162;11;;;06:30;11:00;4,5;4,5;TRUE;0
188;2011;167;5;;;06:30;10:00;3,5;3,5;FALSE;0
188;2012;146;9;;;07:00;12:00;5;5;TRUE;0
188;2012;147;16;;;07:00;11:00;4;4;TRUE;0
188;2012;169;6;;;07:00;11:00;4;4;TRUE;0
188;2013;153;5;;;07:00;09:30;2,5;2,5;FALSE;1
188;2013;155;3;;;07:00;10:00;3;3;FALSE;0
188;2013;162;6;;;07:00;10:00;3;3;FALSE;2
188;2013;163;6;;;07:00;10:00;3;3;FALSE;0
188;2013;188;3;;;09:00;10:00;1;1;FALSE;3
188;2014;151;12;;;07:00;11:30;4,5;4,5;TRUE;0
188;2014;156;8;;;07:45;12:00;4,25;4,25;TRUE;0
188;2014;188;1;;;07:30;07:30;0;0;FALSE;0
188;2015;126;5;;;07:00;10:30;3,5;3,5;FALSE;0
188;2015;137;12;;;07:00;11:00;4;4;TRUE;1
188;2015;151;7;;;06:30;12:00;5,5;5,5;TRUE;2
188;2015;179;2;;;06:30;07:30;1;1;FALSE;3
189;2007;124;9;;;06:45;09:40;2,92;2,92;FALSE;1
189;2007;159;1;;;07:40;07:40;0;0;FALSE;0
189;2007;160;8;;;06:30;09:50;3,33;3,33;FALSE;2
189;2007;189;1;;;09:00;09:00;0;0;FALSE;0
189;2007;195;3;;;06:30;08:10;1,67;1,67;FALSE;3
189;2008;139;11;;;06:50;09:30;2,67;2,67;FALSE;1
189;2008;173;7;;;06:15;10:00;3,75;3,75;FALSE;2
189;2008;194;3;;;08:45;10:35;1,83;1,83;FALSE;3
189;2009;123;13;;;07:00;10:58;3,97;3,97;FALSE;1
189;2009;152;4;;;06:45;10:15;3,5;3,5;FALSE;2
189;2009;195;1;;;07:10;07:10;0;0;FALSE;3
189;2010;136;7;;;06:20;10:35;4,25;4,25;TRUE;1
189;2010;171;4;;;07:55;10:15;2,33;2,33;FALSE;2
189;2010;199;2;;;08:45;08:45;0;0;FALSE;3
189;2011;135;4;;;06:30;10:00;3,5;3,5;FALSE;1
189;2011;170;7;;;07:10;10:00;2,83;2,83;FALSE;2
189;2011;196;2;;;07:25;08:50;1,42;1,42;FALSE;3
19;1990;153;88;;;06:08;12:32;6,4;6,4;TRUE;0
19;1990;181;142;;;06:00;12:45;6,75;6,75;TRUE;0
19;1991;146;76;;;06:00;13:00;7;7;TRUE;0
19;1991;180;66;;;05:51;12:28;6,62;6,62;TRUE;0
190;2005;148;12;;;07:32;12:30;4,97;4,97;TRUE;1
190;2005;169;10;;;06:25;12:05;5,67;5,67;TRUE;2
190;2005;183;10;;;06:10;11:45;5,58;5,58;TRUE;3
190;2006;147;2;;;06:45;08:50;2,08;2,08;FALSE;1
190;2006;175;8;;;07:10;11:10;4;4;TRUE;2
190;2006;203;4;;;06:55;07:30;0,58;0,58;FALSE;3
190;2007;123;8;;;06:40;10:00;3,33;3,33;FALSE;1
190;2007;159;10;;;07:10;11:20;4,17;4,17;TRUE;2
190;2007;188;3;;;07:45;09:45;2;2;FALSE;3
190;2008;138;6;;;06:55;09:40;2,75;2,75;FALSE;1
190;2008;166;6;;;06:45;10:10;3,42;3,42;FALSE;2
190;2008;201;6;;;06:50;10:30;3,67;3,67;FALSE;3
190;2009;122;5;;;06:40;10:30;3,83;3,83;FALSE;0
190;2009;151;5;;;07:05;10:15;3,17;3,17;FALSE;0
190;2010;135;4;;;07:45;11:00;3,25;3,25;FALSE;1
190;2010;170;2;;;07:00;08:20;1,33;1,33;FALSE;2
190;2010;198;7;;;06:45;10:00;3,25;3,25;FALSE;3
190;2011;134;6;;;07:00;10:40;3,67;3,67;FALSE;0
190;2011;177;7;;;06:20;08:30;2,17;2,17;FALSE;0
190;2012;134;6;;;06:30;08:35;2,08;2,08;FALSE;0
191;2007;143;21;;;06:00;11:55;5,92;5,92;TRUE;1
191;2007;162;22;;;06:45;12:15;5,5;5,5;TRUE;2
191;2007;179;13;;;06:40;12:05;5,42;5,42;TRUE;3
191;2008;142;13;;;06:15;12:50;6,58;6,58;TRUE;1
191;2008;164;23;;;05:55;12:10;6,25;6,25;TRUE;2
191;2008;190;9;;;06:05;11:45;5,67;5,67;TRUE;3
191;2009;150;5;;;07:40;11:16;3,6;3,6;FALSE;1
191;2009;171;6;;;06:50;12:35;5,75;5,75;TRUE;2
191;2009;192;6;;;06:10;09:50;3,67;3,67;FALSE;3
191;2010;149;8;;;07:30;12:20;4,83;4,83;TRUE;1
191;2010;170;20;;;06:00;11:55;5,92;5,92;TRUE;2
191;2010;191;61;;;06:35;12:15;5,67;5,67;TRUE;3
191;2012;147;4;;;06:47;09:20;2,55;2,55;FALSE;1
191;2012;168;7;;;07:35;12:50;5,25;5,25;TRUE;2
191;2012;189;3;;;06:30;09:20;2,83;2,83;FALSE;3
191;2013;137;18;;;06:50;12:15;5,42;5,42;TRUE;1
191;2013;159;18;;;06:45;12:23;5,63;5,63;TRUE;2
191;2013;187;9;;;07:50;12:00;4,17;4,17;TRUE;3
192;2007;144;13;;;07:00;12:15;5,25;5,25;TRUE;1
192;2007;163;24;;;06:15;11:45;5,5;5,5;TRUE;2
192;2007;180;23;;;06:10;11:50;5,67;5,67;TRUE;3
192;2008;143;17;;;06:35;10:45;4,17;4,17;TRUE;1
192;2008;165;6;;;06:00;12:15;6,25;6,25;TRUE;2
192;2008;185;1;;;08:00;08:00;0;0;FALSE;0
192;2008;191;15;;;05:45;11:30;5,75;5,75;TRUE;3
192;2008;206;2;;;07:00;08:00;1;1;FALSE;0
192;2009;151;12;;;06:38;12:30;5,87;5,87;TRUE;1
192;2009;172;19;;;06:05;12:45;6,67;6,67;TRUE;2
192;2009;187;2;;;07:00;09:00;2;2;FALSE;0
192;2009;193;9;;;06:55;12:20;5,42;5,42;TRUE;3
192;2009;202;2;;;07:00;07:00;0;0;FALSE;0
192;2010;150;18;;;06:30;13:15;6,75;6,75;TRUE;1
192;2010;171;53;;;05:50;11:55;6,08;6,08;TRUE;2
192;2010;192;32;;;06:15;12:00;5,75;5,75;TRUE;3
192;2011;121;3;;;07:00;10:30;3,5;3,5;FALSE;0
192;2011;173;4;;;07:00;10:30;3,5;3,5;FALSE;0
192;2012;146;7;;;06:30;11:00;4,5;4,5;TRUE;1
192;2012;148;2;;;07:40;11:42;4,03;4,03;FALSE;0
192;2012;169;13;;;06:20;11:45;5,42;5,42;TRUE;2
192;2012;187;3;;;09:30;10:00;0,5;0,5;FALSE;3
192;2012;199;6;;;06:30;09:05;2,58;2,58;FALSE;0
192;2013;108;2;;;07:00;09:30;2,5;2,5;FALSE;0
192;2013;138;20;;;06:40;12:45;6,08;6,08;TRUE;1
192;2013;160;19;;;07:00;12:20;5,33;5,33;TRUE;2
192;2013;179;3;;;12:00;13:00;1;1;FALSE;0
192;2013;188;23;;;07:00;10:47;3,78;3,78;FALSE;3
192;2014;131;1;;;07:00;07:00;0;0;FALSE;0
193;2008;115;55;;;06:30;11:45;5,25;5,25;TRUE;0
193;2008;137;71;;;06:15;11:45;5,5;5,5;TRUE;1
193;2008;169;101;;;05:30;11:30;6;6;TRUE;2
193;2008;183;82;;;05:30;11:30;6;6;TRUE;3
193;2010;116;17;;;06:15;10:10;3,92;3,92;FALSE;0
193;2010;139;17;;;06:15;10:15;4;4;TRUE;1
193;2010;154;24;;;05:15;10:40;5,42;5,42;TRUE;2
193;2010;179;31;;;05:30;10:30;5;5;TRUE;3
193;2011;119;20;;;06:30;11:10;4,67;4,67;TRUE;0
193;2011;140;43;;;06:15;11:00;4,75;4,75;TRUE;1
193;2011;152;33;;;05:30;11:00;5,5;5,5;TRUE;2
193;2011;181;23;;;05:30;11:00;5,5;5,5;TRUE;3
193;2012;123;15;;;06:15;11:20;5,08;5,08;TRUE;0
193;2012;145;21;;;05:35;11:20;5,75;5,75;TRUE;1
193;2012;166;31;;;05:30;09:25;3,92;3,92;FALSE;2
193;2012;187;24;;;05:35;10:00;4,42;4,42;TRUE;3
193;2013;126;8;;;06:30;10:00;3,5;3,5;FALSE;0
193;2013;149;14;;;06:30;09:40;3,17;3,17;FALSE;1
193;2013;162;17;;;06:00;10:00;4;4;TRUE;2
193;2013;183;8;;;05:45;09:50;4,08;4,08;TRUE;3
193;2014;125;20;;;06:00;11:00;5;5;TRUE;0
193;2014;139;5;;;06:00;07:00;1;1;FALSE;1
193;2014;162;11;;;06:20;10:30;4,17;4,17;TRUE;2
193;2014;175;21;;;05:30;10:45;5,25;5,25;TRUE;3
193;2015;128;13;;;06:50;10:00;3,17;3,17;FALSE;0
193;2015;141;11;;;05:45;10:30;4,75;4,75;TRUE;1
193;2015;156;21;;;05:40;10:45;5,08;5,08;TRUE;2
193;2015;180;10;;;05:30;11:00;5,5;5,5;TRUE;3
193;2016;132;16;;;06:20;11:00;4,67;4,67;TRUE;0
193;2016;147;19;;;05:20;10:00;4,67;4,67;TRUE;1
193;2016;161;19;;;05:20;11:40;6,33;6,33;TRUE;2
193;2016;180;12;;;06:00;11:45;5,75;5,75;TRUE;3
193;2017;130;8;;;06:05;10:35;4,5;4,5;TRUE;1
193;2017;144;14;;;05:40;08:30;2,83;2,83;FALSE;0
193;2017;164;19;;;05:10;10:55;5,75;5,75;TRUE;2
193;2017;178;10;;;05:10;10:00;4,83;4,83;TRUE;3
193;2018;135;33;;;06:10;10:05;3,92;3,92;FALSE;0
193;2018;139;56;;;06:00;10:40;4,67;4,67;TRUE;1
193;2018;150;28;;;05:30;07:55;2,42;2,42;FALSE;0
193;2018;166;5;;;06:15;09:20;3,08;3,08;FALSE;2
193;2018;177;73;;;05:25;10:20;4,92;4,92;TRUE;3
193;2019;135;21;;;05:30;10:55;5,42;5,42;TRUE;0
193;2019;149;25;;;05:20;10:45;5,42;5,42;TRUE;1
193;2019;165;25;;;05:50;10:30;4,67;4,67;TRUE;2
193;2019;177;9;;;05:50;07:10;1,33;1,33;FALSE;0
193;2019;186;20;;;05:25;11:15;5,83;5,83;TRUE;3
194;2008;116;8;;;06:10;10:45;4,58;4,58;TRUE;0
194;2008;137;14;;;05:20;11:45;6,42;6,42;TRUE;1
194;2008;168;14;;;05:25;11:00;5,58;5,58;TRUE;2
194;2008;185;11;;;06:00;10:30;4,5;4,5;TRUE;3
194;2009;113;16;;;06:35;11:10;4,58;4,58;TRUE;0
194;2009;133;21;;;06:00;11:15;5,25;5,25;TRUE;1
194;2009;158;16;;;05:30;11:30;6;6;TRUE;2
194;2009;174;17;;;06:25;10:40;4,25;4,25;TRUE;3
194;2010;148;13;;;05:20;11:30;6,17;6,17;TRUE;0
194;2011;110;7;;;06:45;10:50;4,08;4,08;TRUE;0
194;2011;140;20;;;05:40;11:30;5,83;5,83;TRUE;1
194;2011;161;27;;;05:30;09:45;4,25;4,25;TRUE;2
194;2011;180;8;;;05:45;10:20;4,58;4,58;TRUE;3
194;2012;123;18;;;06:30;11:30;5;5;TRUE;0
194;2012;145;16;;;05:45;11:30;5,75;5,75;TRUE;1
194;2012;164;22;;;05:50;11:00;5,17;5,17;TRUE;2
194;2012;187;13;;;06:00;12:00;6;6;TRUE;3
194;2013;125;9;;;06:00;10:30;4,5;4,5;TRUE;0
194;2013;139;11;;;06:15;11:30;5,25;5,25;TRUE;1
194;2013;157;11;;;05:45;11:30;5,75;5,75;TRUE;2
194;2013;181;14;;;05:45;10:45;5;5;TRUE;3
195;2007;102;26;;;06:45;11:30;4,75;4,75;TRUE;0
195;2007;135;50;;;05:50;11:00;5,17;5,17;TRUE;1
195;2007;155;57;;;05:15;10:35;5,33;5,33;TRUE;2
195;2007;170;75;;;05:25;11:20;5,92;5,92;TRUE;3
195;2008;116;18;;;06:10;11:40;5,5;5,5;TRUE;0
195;2008;135;14;;;05:45;11:20;5,58;5,58;TRUE;1
195;2008;169;14;;;06:00;11:15;5,25;5,25;TRUE;2
195;2008;186;5;;;06:45;10:50;4,08;4,08;TRUE;3
195;2009;112;11;;;06:55;11:10;4,25;4,25;TRUE;0
195;2009;133;13;;;05:00;11:10;6,17;6,17;TRUE;1
195;2009;163;33;;;05:25;11:15;5,83;5,83;TRUE;2
195;2009;177;13;;;05:45;10:50;5,08;5,08;TRUE;3
195;2010;118;18;;;06:15;11:25;5,17;5,17;TRUE;0
195;2010;139;15;;;05:45;11:10;5,42;5,42;TRUE;1
195;2010;153;13;;;05:30;10:25;4,92;4,92;TRUE;2
195;2010;180;16;;;05:30;10:30;5;5;TRUE;3
195;2011;119;17;;;06:20;11:15;4,92;4,92;TRUE;0
195;2011;139;14;;;06:20;11:15;4,92;4,92;TRUE;1
195;2011;152;19;;;05:40;10:50;5,17;5,17;TRUE;2
195;2011;178;11;;;05:35;07:30;1,92;1,92;FALSE;3
195;2013;126;3;;;09:05;11:35;2,5;2,5;FALSE;0
195;2013;147;12;;;05:35;10:45;5,17;5,17;TRUE;1
195;2013;169;10;;;05:30;11:20;5,83;5,83;TRUE;2
195;2013;181;5;;;05:40;10:00;4,33;4,33;TRUE;3
195;2014;125;8;;;06:30;10:20;3,83;3,83;FALSE;0
195;2014;141;24;;;05:50;10:30;4,67;4,67;TRUE;1
195;2014;162;15;;;06:15;10:40;4,42;4,42;TRUE;2
195;2014;177;8;;;05:35;09:20;3,75;3,75;FALSE;3
195;2015;133;19;;;05:45;11:25;5,67;5,67;TRUE;0
195;2015;142;19;;;05:45;11:00;5,25;5,25;TRUE;1
195;2015;159;19;;;05:35;10:35;5;5;TRUE;2
195;2015;180;15;;;05:30;11:15;5,75;5,75;TRUE;3
195;2016;134;18;;;05:45;11:20;5,58;5,58;TRUE;1
195;2016;148;15;;;06:15;10:05;3,83;3,83;FALSE;0
195;2016;161;11;;;05:40;11:20;5,67;5,67;TRUE;2
195;2016;186;13;;;06:15;10:45;4,5;4,5;TRUE;3
198;2007;144;21;;;07:04;10:25;3,35;3,35;FALSE;1
198;2007;158;30;;;05:35;11:16;5,68;5,68;TRUE;0
198;2007;180;18;;;05:41;09:48;4,12;4,12;TRUE;2
198;2007;188;13;;;05:40;11:40;6;6;TRUE;3
198;2008;136;21;;;05:50;10:50;5;5;TRUE;1
198;2008;157;36;;;05:35;10:43;5,13;5,13;TRUE;0
198;2008;165;21;;;05:30;10:22;4,87;4,87;TRUE;2
198;2008;193;12;;;06:18;10:32;4,23;4,23;TRUE;3
198;2009;133;17;;;06:02;10:06;4,07;4,07;TRUE;0
198;2009;149;18;;;05:32;10:04;4,53;4,53;TRUE;0
198;2009;159;10;;;05:35;11:00;5,42;5,42;TRUE;0
198;2009;174;12;;;05:30;11:02;5,53;5,53;TRUE;0
198;2010;127;26;;;06:15;11:50;5,58;5,58;TRUE;1
198;2010;147;27;;;05:30;11:54;6,4;6,4;TRUE;0
198;2010;182;17;;;06:00;11:30;5,5;5,5;TRUE;2
198;2010;190;13;;;06:20;11:00;4,67;4,67;TRUE;3
198;2011;130;17;;;06:25;11:01;4,6;4,6;TRUE;1
198;2011;154;22;;;05:45;11:30;5,75;5,75;TRUE;0
198;2011;175;28;;;05:20;11:35;6,25;6,25;TRUE;2
198;2011;186;25;;;05:35;10:39;5,07;5,07;TRUE;3
198;2012;136;18;;;05:54;11:15;5,35;5,35;TRUE;1
198;2012;150;16;;;05:45;10:56;5,18;5,18;TRUE;0
198;2012;171;10;;;05:55;10:55;5;5;TRUE;2
198;2012;192;23;;;06:02;11:40;5,63;5,63;TRUE;3
198;2013;127;33;;;06:00;11:10;5,17;5,17;TRUE;1
198;2013;154;21;;;05:52;11:26;5,57;5,57;TRUE;0
198;2013;168;8;;;06:35;07:40;1,08;1,08;FALSE;0
198;2013;169;8;;;05:32;10:42;5,17;5,17;TRUE;2
198;2013;182;18;;;05:40;11:30;5,83;5,83;TRUE;3
198;2014;135;10;;;06:00;11:29;5,48;5,48;TRUE;1
198;2014;147;10;;;05:55;10:36;4,68;4,68;TRUE;0
198;2014;170;25;;;05:35;10:52;5,28;5,28;TRUE;2
198;2014;184;24;;;05:39;10:37;4,97;4,97;TRUE;3
198;2015;132;32;;;06:21;11:30;5,15;5,15;TRUE;1
198;2015;146;19;;;06:01;11:45;5,73;5,73;TRUE;0
198;2015;172;11;;;06:07;10:52;4,75;4,75;TRUE;2
198;2015;196;13;;;05:50;11:20;5,5;5,5;TRUE;3
198;2016;134;24;;;06:07;11:02;4,92;4,92;TRUE;1
198;2016;148;19;;;05:35;11:40;6,08;6,08;TRUE;0
198;2016;180;6;;;06:43;09:15;2,53;2,53;FALSE;2
198;2016;189;11;;;05:35;10:05;4,5;4,5;TRUE;3
198;2017;135;9;;;06:06;09:30;3,4;3,4;FALSE;1
198;2017;150;5;;;06:04;09:03;2,98;2,98;FALSE;0
198;2017;171;3;;;06:22;08:32;2,17;2,17;FALSE;2
198;2017;178;5;;;06:10;08:13;2,05;2,05;FALSE;3
198;2018;135;2;;;07:30;07:32;0,03;0,03;FALSE;1
198;2018;152;11;;;06:33;11:28;4,92;4,92;TRUE;0
198;2018;170;5;;;06:10;08:10;2;2;FALSE;2
198;2018;194;1;;;07:52;07:52;0;0;FALSE;3
198;2019;134;2;;;06:40;08:42;2,03;2,03;FALSE;1
198;2019;155;7;;;06:22;11:52;5,5;5,5;TRUE;0
198;2019;172;1;;;08:10;08:10;0;0;FALSE;2
198;2019;186;2;;;06:06;06:46;0,67;0,67;FALSE;3
199;2007;140;20;;;05:45;11:55;6,17;6,17;TRUE;1
199;2007;161;23;;;05:45;11:35;5,83;5,83;TRUE;2
199;2007;182;23;;;05:35;11:50;6,25;6,25;TRUE;3
199;2008;146;23;;;06:15;12:12;5,95;5,95;TRUE;1
199;2008;174;15;;;05:45;11:22;5,62;5,62;TRUE;2
199;2008;202;12;;;06:00;12:10;6,17;6,17;TRUE;3
199;2009;144;29;;;05:40;12:20;6,67;6,67;TRUE;0
199;2009;207;12;;;06:00;09:25;3,42;3,42;FALSE;0
199;2010;157;26;;;06:15;12:52;6,62;6,62;TRUE;0
199;2010;178;24;;;05:45;12:00;6,25;6,25;TRUE;0
199;2010;206;13;;;05:45;09:40;3,92;3,92;FALSE;0
199;2011;142;39;;;05:35;11:37;6,03;6,03;TRUE;1
199;2011;164;32;;;06:05;12:04;5,98;5,98;TRUE;2
199;2011;185;30;;;05:25;11:35;6,17;6,17;TRUE;3
199;2012;149;24;;;05:40;10:45;5,08;5,08;TRUE;0
199;2013;153;20;;;05:52;11:55;6,05;6,05;TRUE;0
199;2013;181;15;;;05:35;09:52;4,28;4,28;TRUE;0
199;2014;173;34;;;05:55;11:55;6;6;TRUE;0
199;2015;137;26;;;06:00;11:42;5,7;5,7;TRUE;1
199;2015;158;11;;;07:00;12:00;5;5;TRUE;2
199;2015;177;22;;;06:15;11:45;5,5;5,5;TRUE;3
199;2017;141;12;;;06:20;10:20;4;4;TRUE;1
199;2017;162;10;;;05:30;11:40;6,17;6,17;TRUE;2
199;2017;186;10;;;05:50;12:00;6,17;6,17;TRUE;3
199;2018;140;6;;;06:20;11:20;5;5;TRUE;1
