"YEAR";"HABITAT";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"ESPECE"
2007;"Terrestre";1,34142857142857;2,22527472527473;2,30769230769231;2,86363636363636;7,25;"SYLCUR"
2008;"Terrestre";1,903125;2,5;2,86363636363636;5,25;14,65;"SYLCUR"
2009;"Terrestre";2,34134615384615;2,875;3,75;4,5;8,475;"SYLCUR"
2010;"Terrestre";2,02414772727273;2,93181818181818;6;7,5;8,7375;"SYLCUR"
2011;"Terrestre";2,128125;3,88392857142857;4,75;6;8,325;"SYLCUR"
2012;"Terrestre";1,05625;2,35714285714286;3;3;5,49375;"SYLCUR"
2013;"Terrestre";1,91911764705882;3,375;4,55769230769231;5,37259615384615;5,953125;"SYLCUR"
2014;"Terrestre";3;3;3,5;4,75;8,5;"SYLCUR"
2015;"Terrestre";2,015625;3;3;3,25;3,91666666666667;"SYLCUR"
2016;"Terrestre";1,85416666666667;2,5;3;3,9375;4,3875;"SYLCUR"
2017;"Terrestre";1,896875;2,75;3;3,1875;5,60625;"SYLCUR"
2018;"Terrestre";1,27878289473684;2,875;3;5,25;8,175;"SYLCUR"
2019;"Terrestre";1,83333333333333;3;3;4;8,1;"SYLCUR"
2003;"Terrestre";6,42857142857143;6,42857142857143;6,42857142857143;6,42857142857143;6,42857142857143;"SYLHOR"
2004;"Terrestre";1,22205882352941;1,63235294117647;2,08823529411765;2,54411764705882;2,95441176470588;"SYLHOR"
2006;"Terrestre";2,0125;2,125;2,25;2,375;2,4875;"SYLHOR"
2007;"Terrestre";0,859375;1,09375;1,35416666666667;1,61458333333333;1,84895833333333;"SYLHOR"
2009;"Terrestre";2,30769230769231;2,30769230769231;2,30769230769231;2,30769230769231;2,30769230769231;"SYLHOR"
2011;"Terrestre";2,79240162822252;3,37856173677069;4,02985074626866;5,45242537313433;6,73274253731343;"SYLHOR"
2012;"Terrestre";2,82496607869742;4,07055630936228;5,45454545454546;5,85227272727273;6,21022727272727;"SYLHOR"
2013;"Terrestre";2,6865671641791;2,6865671641791;2,6865671641791;2,6865671641791;2,6865671641791;"SYLHOR"
2014;"Terrestre";2,57386363636364;3,23863636363636;3,97727272727273;4,71590909090909;5,38068181818182;"SYLHOR"
2015;"Terrestre";2,73721590909091;2,82670454545455;2,92613636363636;3,02556818181818;3,11505681818182;"SYLHOR"
2016;"Terrestre";4,11363636363636;4,31818181818182;4,54545454545454;4,77272727272727;4,97727272727273;"SYLHOR"
2017;"Terrestre";2,51136363636364;2,61363636363636;2,72727272727273;2,94258373205742;3,13636363636364;"SYLHOR"
2018;"Terrestre";1,52647058823529;1,76470588235294;2,5;2,72727272727273;3,08522727272727;"SYLHOR"
2019;"Terrestre";1,88480392156863;2,9656862745098;4,16666666666667;4,58333333333333;4,95833333333333;"SYLHOR"
1990;"Terrestre";0,631696428571428;0,691964285714286;0,807142857142857;0,95625;1,108125;"TROTRO"
1991;"Terrestre";0,596323529411765;0,669117647058824;0,75;1,20833333333333;1,62083333333333;"TROTRO"
1992;"Terrestre";0,761396011396011;0,947293447293447;1,15384615384615;1,29807692307692;1,42788461538462;"TROTRO"
1993;"Terrestre";1,00714285714286;1,07142857142857;1,92307692307692;2,44186046511628;6,99418604651163;"TROTRO"
1994;"Terrestre";0,488636363636364;0,725524475524476;0,9375;1,54651162790698;3,50145348837209;"TROTRO"
1995;"Terrestre";1,05603448275862;1,25;2,14285714285714;4,28571428571429;4,92857142857143;"TROTRO"
1996;"Terrestre";0,426081730769231;0,799278846153846;1,0639880952381;1,26785714285714;1,47678571428571;"TROTRO"
1997;"Terrestre";0,757112068965517;0,821120689655172;0,892241379310345;0,963362068965517;1,02737068965517;"TROTRO"
1998;"Terrestre";0,525;0,75;1;2,25;3,375;"TROTRO"
1999;"Terrestre";1,12586805555556;1,25868055555556;1,40625;1,77455357142857;2,10602678571429;"TROTRO"
2000;"Terrestre";0,778125;1,05698529411765;1,36363636363636;1,91576086956522;25,7934782608696;"TROTRO"
2001;"Terrestre";1,15384615384615;1,2;1,36363636363636;2,76315789473684;4,64285714285714;"TROTRO"
2002;"Terrestre";0,96417025862069;1,14551083591331;1,34661835748792;1,88127090301003;4,64204545454545;"TROTRO"
2003;"Terrestre";1,06513409961686;1,57894736842105;2,30769230769231;2,72727272727273;10,7142857142857;"TROTRO"
2004;"Terrestre";0,851319875776398;1,34881422924901;1,88235294117647;2,625;19,3125;"TROTRO"
2005;"Terrestre";0,955882352941176;1,27083333333333;2,00892857142857;3;7,23214285714286;"TROTRO"
2006;"Terrestre";0,882068965517241;1,76470588235294;2,5;4,01785714285714;30;"TROTRO"
2007;"Terrestre";0,80448717948718;1,44444444444444;2,22222222222222;3;6,125;"TROTRO"
2008;"Terrestre";0,988888888888889;1,875;2,5;3,33333333333333;14,8000000000001;"TROTRO"
2009;"Terrestre";0,711229946524064;1,8;2,85714285714286;4,28571428571429;15,2307692307692;"TROTRO"
2010;"Terrestre";0,761648745519713;1,76470588235294;2,14285714285714;3,33333333333333;10,1298701298701;"TROTRO"
2011;"Terrestre";1,06189903846154;2;2,5;3,08333333333333;7,07102272727273;"TROTRO"
2012;"Terrestre";1,1375;2,40384615384615;2,72727272727273;3,27380952380952;5,05714285714286;"TROTRO"
2013;"Terrestre";1,13;2;2,5;3;7,64285714285714;"TROTRO"
2014;"Terrestre";0,988888888888889;1,66666666666667;2,5;3;6,09230769230769;"TROTRO"
2015;"Terrestre";0,930098684210526;1,875;2,85714285714286;3;5,03125;"TROTRO"
2016;"Terrestre";0,7734375;1,66666666666667;2,44897959183673;3,22916666666667;6,15;"TROTRO"
2017;"Terrestre";1,35546875;2;2,5;3;4,39285714285714;"TROTRO"
2018;"Terrestre";1,3734375;2,14285714285714;3;3,8125;8,45;"TROTRO"
2019;"Terrestre";1,2890625;2,03571428571429;2,59328358208955;3,33333333333333;7,1875;"TROTRO"
1989;"Terrestre";0,719565217391304;1,32608695652174;2;2,8;3,52;"TURMER"
1990;"Terrestre";0,739809782608696;2,3664314516129;3,84285714285714;6,05952380952381;6,30098684210526;"TURMER"
1991;"Terrestre";1,14438502673797;1,76470588235294;3,75;4;6,43333333333334;"TURMER"
1992;"Terrestre";0,574127906976744;1,85606060606061;2,4;3,97435897435897;7,33173076923077;"TURMER"
1993;"Terrestre";0,7625;1,72619047619048;2,58620689655172;5,42358803986711;20,5448717948718;"TURMER"
1994;"Terrestre";1,04204545454545;2,14382940108893;3,08189655172414;4,33959451401312;13,4659090909091;"TURMER"
1995;"Terrestre";0,684989429175476;1,03448275862069;2,85714285714286;5,86206896551724;10,5428571428571;"TURMER"
1996;"Terrestre";1,58774038461538;2,47828784119107;3,75;5,125;8,9475;"TURMER"
1997;"Terrestre";2,22777777777778;2,5;2,58620689655172;3,91304347826087;16,8275862068966;"TURMER"
1998;"Terrestre";1,53333333333333;2,14285714285714;2,88461538461538;6,13636363636364;42;"TURMER"
1999;"Terrestre";0,854166666666667;2,08333333333333;3,31875;8,06390977443609;10,9285714285714;"TURMER"
2000;"Terrestre";1,09891304347826;1,41746411483254;2,49032258064516;4,15178571428571;190,625;"TURMER"
2001;"Terrestre";1,99602122015915;3;3,75;4,66666666666667;8,15789473684211;"TURMER"
2002;"Terrestre";1,08045977011494;2,5;4,09090909090909;4,70588235294118;10,0106951871658;"TURMER"
2003;"Terrestre";1,39673913043478;2,07142857142857;3,21428571428571;5;48,75;"TURMER"
2004;"Terrestre";1,26136363636364;2,66666666666667;3,63636363636364;5,35714285714286;56,2499999999999;"TURMER"
2005;"Terrestre";1,64210526315789;2,5;3,75;5,8125;28,875;"TURMER"
2006;"Terrestre";1,05332512315271;2,5;3,75;5;57,7499999999999;"TURMER"
2007;"Terrestre";1,734375;2,72727272727273;3,75;5;18,75;"TURMER"
2008;"Terrestre";1,33333333333333;3;4,28571428571429;5,71666666666667;32,249999999999;"TURMER"
2009;"Terrestre";1,73275862068966;2,92857142857143;4,28571428571429;6;16,2321428571428;"TURMER"
2010;"Terrestre";1,86363636363636;2,8;4,19354838709677;6;12,2666666666667;"TURMER"
2011;"Terrestre";1,64880952380952;3;4;5,45454545454546;14,8447058823529;"TURMER"
2012;"Terrestre";1,55208333333333;2,72727272727273;3,33333333333333;5,90625;9,18429487179487;"TURMER"
2013;"Terrestre";1,20442953020134;2,45;3,63636363636364;5;9,45;"TURMER"
2014;"Terrestre";1,175;2,4;3,33333333333333;5;9,12014186493276;"TURMER"
2015;"Terrestre";1,5;3;4;6;10;"TURMER"
2016;"Terrestre";1,31333333333333;2,5;4,28571428571429;5,80225281602002;10,45;"TURMER"
2017;"Terrestre";1,375;2,5;4;6;11,0649350649351;"TURMER"
2018;"Terrestre";1,54166666666667;2,65196078431373;3,3974358974359;5;8,98928571428571;"TURMER"
2019;"Terrestre";1,89375;2,5;3;4,36507936507937;8,93571428571429;"TURMER"
1989;"Terrestre";2;2;2;2;2;"TURPHI"
1990;"Terrestre";0,439375;0,645380434782609;0,878607809847199;1,48809523809524;2,61197916666667;"TURPHI"
1991;"Terrestre";0,717084639498433;1,03448275862069;1,76470588235294;1,875;2,8875;"TURPHI"
1992;"Terrestre";0,623653846153846;1,04423076923077;1,225;1,25;1,25;"TURPHI"
1993;"Terrestre";0,708407871198569;0,834615384615385;1;1,14224137931034;6,5625;"TURPHI"
1994;"Terrestre";0,717084639498433;1,03448275862069;1,5;1,5625;6,90625;"TURPHI"
1995;"Terrestre";0,407974137931034;0,704741379310345;1,03448275862069;1,76724137931034;2,42672413793103;"TURPHI"
1996;"Terrestre";0,771774193548387;0,967741935483871;1,15384615384615;1,57894736842105;2,68914473684211;"TURPHI"
1997;"Terrestre";0,780288461538462;1,05288461538462;1,32692307692308;1,64224137931034;2,02629310344828;"TURPHI"
1998;"Terrestre";0,779166666666667;1,04166666666667;1,33333333333333;1,66666666666667;1,96666666666667;"TURPHI"
1999;"Terrestre";1,11777777777778;1,17777777777778;1,38125;2,77901785714286;6,06361607142857;"TURPHI"
2000;"Terrestre";0,379076086956522;0,783088235294118;1,12299465240642;1,74715909090909;2,421875;"TURPHI"
2001;"Terrestre";1,05835543766578;2,30769230769231;2,36842105263158;3,21428571428571;4,66666666666667;"TURPHI"
2002;"Terrestre";0,895833333333333;1,27717391304348;1,57894736842105;3,00889328063241;3,51136363636364;"TURPHI"
2003;"Terrestre";0,808695652173913;1,51660280970626;2,27272727272727;2,5;30;"TURPHI"
2004;"Terrestre";0,877021276595745;1,62538699690402;2,5;5,5;50;"TURPHI"
2005;"Terrestre";0,886595022624434;2,03571428571429;2,65625;3,75;20,625;"TURPHI"
2006;"Terrestre";0,663461538461539;1,4375;2,40384615384615;3,1875;39,375;"TURPHI"
2007;"Terrestre";0,928977272727273;2,14285714285714;3;5;30;"TURPHI"
2008;"Terrestre";1,18846153846154;2,07142857142857;2,72727272727273;4,01785714285714;37,5;"TURPHI"
2009;"Terrestre";0,92948717948718;2,07142857142857;2,5;3,51470588235294;26,0576923076923;"TURPHI"
2010;"Terrestre";1,16785714285714;1,7156862745098;2,5;3,75;6,5;"TURPHI"
2011;"Terrestre";1,46377840909091;1,96875;2,5;3,33333333333333;5,45454545454546;"TURPHI"
2012;"Terrestre";1,36363636363636;1,93256578947368;2,6;3,984375;6;"TURPHI"
2013;"Terrestre";1,07947434292866;2,14285714285714;2,8125;3;5,24066390041494;"TURPHI"
2014;"Terrestre";1,28333333333333;1,875;2,54328358208955;3,33333333333333;5,0625;"TURPHI"
2015;"Terrestre";1,33125;2,15401785714286;3;3,33333333333333;5,625;"TURPHI"
2016;"Terrestre";1,5;2,43055555555556;3;3,88392857142857;7,62908163265306;"TURPHI"
2017;"Terrestre";1,66666666666667;2,26648351648352;2,70691994572592;3,08333333333333;6,44093406593406;"TURPHI"
2018;"Terrestre";1,18714285714286;2;2,72727272727273;4,5;7,65;"TURPHI"
2019;"Terrestre";1,875;2,14285714285714;3;3,29427083333333;5,12916666666666;"TURPHI"
2007;"STOC-rozo";4,6125;5,625;6,75;7,875;8,8875;"ACRARU"
2008;"STOC-rozo";3,05;3,5;4;4,5;4,95;"ACRARU"
2009;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"ACRARU"
2010;"STOC-rozo";3,025;3,25;3,5;3,75;3,975;"ACRARU"
2011;"STOC-rozo";6;6;6;6;6;"ACRARU"
2012;"STOC-rozo";5;5;5;5;5;"ACRARU"
2013;"STOC-rozo";8;8;8;8;8;"ACRARU"
2014;"STOC-rozo";5;5;5;5;5;"ACRARU"
2015;"STOC-rozo";3;3;3;3;3;"ACRARU"
2016;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"ACRARU"
2017;"STOC-rozo";3;3;3;3;3;"ACRARU"
2018;"STOC-rozo";3,15;4,5;6;7,5;8,85;"ACRARU"
2019;"STOC-rozo";3;3;3;3;3;"ACRARU"
1996;"STOC-rozo";3;3;3;3;3;"ACRRIS"
2000;"STOC-rozo";3;3;3;3;3;"ACRRIS"
2002;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"ACRRIS"
2003;"STOC-rozo";3;3;3;3;3;"ACRRIS"
2005;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"ACRRIS"
2006;"STOC-rozo";3;3;3;3;3;"ACRRIS"
2007;"STOC-rozo";3;3;3;7,5;11,55;"ACRRIS"
2008;"STOC-rozo";3,3375;6,375;9,75;13,125;16,1625;"ACRRIS"
2009;"STOC-rozo";3;3;3;3;3;"ACRRIS"
2011;"STOC-rozo";3,1125;4,125;5,25;6,375;7,3875;"ACRRIS"
2012;"STOC-rozo";3,025;3,25;3,5;3,75;3,975;"ACRRIS"
2013;"STOC-rozo";6;6;6;8;9,8;"ACRRIS"
2014;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"ACRRIS"
2015;"STOC-rozo";3,15;4,5;6;6;6;"ACRRIS"
2016;"STOC-rozo";3;3;3;3;3;"ACRRIS"
2017;"STOC-rozo";3,15;4,5;6;6,75;7,425;"ACRRIS"
2018;"STOC-rozo";3;3;3;4,5;5,85;"ACRRIS"
2019;"STOC-rozo";3,075;3,75;4,5;4,5;4,5;"ACRRIS"
1996;"STOC-rozo";17;17;17;17;17;"ACRSCH"
1997;"STOC-rozo";2,025;2,25;2,5;2,75;2,975;"ACRSCH"
1998;"STOC-rozo";6,1;7;8;12;15,6;"ACRSCH"
1999;"STOC-rozo";1,575;2,25;3;3,75;4,425;"ACRSCH"
2000;"STOC-rozo";5,175;11,25;18;19;19,9;"ACRSCH"
2001;"STOC-rozo";3;3;3;3;3;"ACRSCH"
2002;"STOC-rozo";3,15;4,5;7,5;21;24,6;"ACRSCH"
2003;"STOC-rozo";3;3;3;3;3;"ACRSCH"
2004;"STOC-rozo";4,1;5;6;6;7,35;"ACRSCH"
2005;"STOC-rozo";3;3;3;3;3;"ACRSCH"
2006;"STOC-rozo";3,2;5;7;11,5;15,55;"ACRSCH"
2007;"STOC-rozo";6,225;8,25;11,25;15,125;19,5125;"ACRSCH"
2008;"STOC-rozo";3;3;5,25;10,125;19,75;"ACRSCH"
2009;"STOC-rozo";3;3;4,5;7,625;12,125;"ACRSCH"
2010;"STOC-rozo";1,8375;4,875;6,75;10,75;18,975;"ACRSCH"
2011;"STOC-rozo";3,525;6;8,5;15,5;32,675;"ACRSCH"
2012;"STOC-rozo";3;3,5;9;14,5;16,75;"ACRSCH"
2013;"STOC-rozo";3,625;8,625;11,25;21;26,625;"ACRSCH"
2014;"STOC-rozo";3,66666666666667;6,5;12;22,75;25,875;"ACRSCH"
2015;"STOC-rozo";3,05833333333333;3,83333333333333;6,5;9,875;27,725;"ACRSCH"
2016;"STOC-rozo";3,225;5,25;10,5;15,75;17,775;"ACRSCH"
2017;"STOC-rozo";3;3,75;7,5;16,5;33,5;"ACRSCH"
2018;"STOC-rozo";3;4,5;9;11;25,75;"ACRSCH"
2019;"STOC-rozo";3,15;4,5;6;16;25;"ACRSCH"
1996;"STOC-rozo";31;31;31;31;31;"ACRSCI"
1997;"STOC-rozo";7,5375;7,875;8,25;8,625;8,9625;"ACRSCI"
1998;"STOC-rozo";7,6;13;19;19,5;19,95;"ACRSCI"
1999;"STOC-rozo";7,025;7,25;7,5;11,25;14,625;"ACRSCI"
2000;"STOC-rozo";11,6;17;19,5;21,75;26,475;"ACRSCI"
2001;"STOC-rozo";9,1;10;10;14;21,2;"ACRSCI"
2002;"STOC-rozo";5,9;13,125;16;20,75;23,55;"ACRSCI"
2003;"STOC-rozo";8,225;10,25;12,5;19,125;26,55;"ACRSCI"
2004;"STOC-rozo";7,525;10,75;15,75;19,875;27,8625;"ACRSCI"
2005;"STOC-rozo";7,55;8;18;35;43,1;"ACRSCI"
2006;"STOC-rozo";4,5;9,5;14;19;34;"ACRSCI"
2007;"STOC-rozo";4,25;11;13,5;17,5;31,5;"ACRSCI"
2008;"STOC-rozo";4,5;7,5;12;19;38,4;"ACRSCI"
2009;"STOC-rozo";5,55;8,625;9,75;14,5;36,8;"ACRSCI"
2010;"STOC-rozo";6,275;15;16,5;20;34,45;"ACRSCI"
2011;"STOC-rozo";6,25;9,5;18;25,5;36,25;"ACRSCI"
2012;"STOC-rozo";2,6;11;25;28;32,8;"ACRSCI"
2013;"STOC-rozo";7,75;14;18;21,5;45;"ACRSCI"
2014;"STOC-rozo";9,975;15,5;21,5;28,75;44,3;"ACRSCI"
2015;"STOC-rozo";10,6527777777778;13,5;16;22,5;35,5;"ACRSCI"
2016;"STOC-rozo";10,45;13,25;15;25,5;26,85;"ACRSCI"
2017;"STOC-rozo";7,6;12;22;30;53,6;"ACRSCI"
2018;"STOC-rozo";11,275;13,125;20,5;26,5;43,6;"ACRSCI"
2019;"STOC-rozo";4,75;11,25;19,5;33,75;53,625;"ACRSCI"
2000;"STOC-rozo";3;3;3;3;3;"CETCET"
2001;"STOC-rozo";3;3;3;3;3;"CETCET"
2002;"STOC-rozo";3;3;3;3;3;"CETCET"
2003;"STOC-rozo";3;3;3;3;3;"CETCET"
2004;"STOC-rozo";3;3;3,75;6,375;11,4375;"CETCET"
2005;"STOC-rozo";3;3;3;3;3;"CETCET"
2006;"STOC-rozo";4;4;4;4;4;"CETCET"
2007;"STOC-rozo";3,0375;3,375;3,75;4,125;4,4625;"CETCET"
2008;"STOC-rozo";3;3;3;3;3;"CETCET"
2009;"STOC-rozo";3,15;4,5;6;6;6;"CETCET"
2010;"STOC-rozo";3;3;3;3;3;"CETCET"
2011;"STOC-rozo";3,025;3,25;3,5;3,75;3,975;"CETCET"
2012;"STOC-rozo";3;3;3;3;3;"CETCET"
2014;"STOC-rozo";3;3;3;3;3;"CETCET"
2015;"STOC-rozo";3,09166666666667;3,91666666666667;4,83333333333333;5,75;6,575;"CETCET"
2016;"STOC-rozo";3;3;3;3;3;"CETCET"
2017;"STOC-rozo";3;3;3;3;3;"CETCET"
2018;"STOC-rozo";3;3;3;3,75;5,775;"CETCET"
2019;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"CETCET"
1996;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"EMBSCH"
1997;"STOC-rozo";3,0375;3,375;3,75;4,125;4,4625;"EMBSCH"
1998;"STOC-rozo";3,15;4,5;6;6,5;6,95;"EMBSCH"
1999;"STOC-rozo";4,575;5,25;6;6;6;"EMBSCH"
2000;"STOC-rozo";3;3;4,5;6,75;8,775;"EMBSCH"
2001;"STOC-rozo";3;3;3;3;3;"EMBSCH"
2002;"STOC-rozo";3;3;3;3;6,6;"EMBSCH"
2003;"STOC-rozo";3;3;4;5,25;6;"EMBSCH"
2004;"STOC-rozo";3;3;4,5;6;6;"EMBSCH"
2005;"STOC-rozo";3,1;4;5;6,5;7,85;"EMBSCH"
2006;"STOC-rozo";3;3;3;7,5;7,925;"EMBSCH"
2007;"STOC-rozo";3;3;3;6,75;16,875;"EMBSCH"
2008;"STOC-rozo";3;3;3;4,5;9,6;"EMBSCH"
2009;"STOC-rozo";1,7625;3;3;3,75;6;"EMBSCH"
2010;"STOC-rozo";1,8375;3;3;4,375;8,325;"EMBSCH"
2011;"STOC-rozo";3;3;4;4,5;8,6;"EMBSCH"
2012;"STOC-rozo";3;3,5;4;6;7,7;"EMBSCH"
2013;"STOC-rozo";3;3;3;3,75;7,9875;"EMBSCH"
2014;"STOC-rozo";3,125;4,125;4,75;5;8,5;"EMBSCH"
2015;"STOC-rozo";3;3;3;3;8,7;"EMBSCH"
2016;"STOC-rozo";1,6125;2,625;5,25;7,875;8,8875;"EMBSCH"
2017;"STOC-rozo";1,8;3;3;4,5;7,6;"EMBSCH"
2018;"STOC-rozo";3;3;5;6;7,2375;"EMBSCH"
2019;"STOC-rozo";3;3;3;4,5;12,15;"EMBSCH"
1998;"STOC-rozo";1,5;1,5;1,5;1,5;1,5;"LOCLUS"
2000;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2002;"STOC-rozo";3,025;3,25;3,5;3,75;3,975;"LOCLUS"
2004;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2007;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2008;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2009;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2010;"STOC-rozo";6;6;6;6,75;7,425;"LOCLUS"
2011;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2012;"STOC-rozo";2,075;2,75;3;3,75;5,775;"LOCLUS"
2013;"STOC-rozo";1,575;2,25;3;3,75;4,425;"LOCLUS"
2014;"STOC-rozo";1,1;2;3;3;3;"LOCLUS"
2015;"STOC-rozo";3;3;3;3;5,625;"LOCLUS"
2016;"STOC-rozo";3;3;3;3;3;"LOCLUS"
2017;"STOC-rozo";1,6125;2,625;4,5;6;6;"LOCLUS"
2018;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"LOCLUS"
2019;"STOC-rozo";3;3;3;3;3;"LOCLUS"
1996;"STOC-rozo";3;3;3;3;3;"LOCNAE"
1997;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2000;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2002;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2004;"STOC-rozo";3,0375;3,375;3,75;4,125;4,4625;"LOCNAE"
2005;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2006;"STOC-rozo";3;3;3;3;3;"LOCNAE"
2007;"STOC-rozo";3,0375;3,375;3,75;4,125;4,4625;"LOCNAE"
2008;"STOC-rozo";3;3;3;5;6,8;"LOCNAE"
2009;"STOC-rozo";3,15;4,5;6;7,5;8,85;"LOCNAE"
2010;"STOC-rozo";1,5;1,5;1,5;2,25;2,925;"LOCNAE"
2011;"STOC-rozo";3;3;3,75;4,875;5,8875;"LOCNAE"
2014;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"LOCNAE"
2016;"STOC-rozo";9;9;9;9;9;"LOCNAE"
2017;"STOC-rozo";3,225;5,25;7,5;9,75;11,775;"LOCNAE"
2019;"STOC-rozo";3;3;3;3;3;"LOCNAE"
1996;"STOC-rozo";6;6;6;6;6;"LUSSVE"
1997;"STOC-rozo";3;3;3;3;3;"LUSSVE"
1998;"STOC-rozo";6;6;6;9;11,7;"LUSSVE"
1999;"STOC-rozo";3,0375;3,375;3,75;4,125;4,4625;"LUSSVE"
2000;"STOC-rozo";3,075;3,75;4,5;6,75;8,775;"LUSSVE"
2001;"STOC-rozo";6;6;6;6;6;"LUSSVE"
2002;"STOC-rozo";1,8375;4,875;6;6,5;7,85;"LUSSVE"
2003;"STOC-rozo";4,575;5,25;6;12;17,4;"LUSSVE"
2004;"STOC-rozo";5;5;5;7;8,8;"LUSSVE"
2006;"STOC-rozo";4;4;4;4;4;"LUSSVE"
2007;"STOC-rozo";6;6;6;6;6;"LUSSVE"
2008;"STOC-rozo";3;3;3;3;5,7;"LUSSVE"
2009;"STOC-rozo";1,65;3;3;3;4,35;"LUSSVE"
2010;"STOC-rozo";3;3;3,75;5,625;7,75;"LUSSVE"
2011;"STOC-rozo";3;3;3;4,5;6,75;"LUSSVE"
2012;"STOC-rozo";3;3;3,75;4,875;5,8875;"LUSSVE"
2013;"STOC-rozo";3;3;3;5,5;11,1;"LUSSVE"
2014;"STOC-rozo";3;3;3;5;6,8;"LUSSVE"
2015;"STOC-rozo";3;3;5;6;11,4;"LUSSVE"
2016;"STOC-rozo";3;3;4;5,625;7,3125;"LUSSVE"
2017;"STOC-rozo";3;3;3;3,75;7,65;"LUSSVE"
2018;"STOC-rozo";1,7625;3;3;3,375;5,7375;"LUSSVE"
2019;"STOC-rozo";3,15;4,5;6;6,75;7,425;"LUSSVE"
2001;"STOC-rozo";4,65;6;7,5;9;10,35;"PANBIA"
2002;"STOC-rozo";6;6;6;6;6;"PANBIA"
2003;"STOC-rozo";9;9;9;9;9;"PANBIA"
2004;"STOC-rozo";12;12;12;12;12;"PANBIA"
2007;"STOC-rozo";6,45;10,5;15;17,25;19,275;"PANBIA"
2008;"STOC-rozo";4,1;5;6;6;6;"PANBIA"
2009;"STOC-rozo";6,15;7,5;9;10,5;11,85;"PANBIA"
2010;"STOC-rozo";4,625;5,75;7;11;14,6;"PANBIA"
2011;"STOC-rozo";6,325;9,25;12,5;15,75;18,675;"PANBIA"
2013;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PANBIA"
2014;"STOC-rozo";7,075;7,75;8,5;9,25;9,925;"PANBIA"
2015;"STOC-rozo";6,6;12;18;24;29,4;"PANBIA"
2016;"STOC-rozo";4,65;6;7,5;14,75;21,275;"PANBIA"
2017;"STOC-rozo";5,35;8,5;12;16,5;20,55;"PANBIA"
2018;"STOC-rozo";4,4;8;12;16,5;20,55;"PANBIA"
2000;"STOC-rozo";3;3;3;3;3;"PARCAE"
2002;"STOC-rozo";3;3;3;3;3;"PARCAE"
2003;"STOC-rozo";3,075;3,75;4,5;5,25;5,925;"PARCAE"
2005;"STOC-rozo";3;3;3;3;3;"PARCAE"
2006;"STOC-rozo";3,15;4,5;6;7,5;8,85;"PARCAE"
2007;"STOC-rozo";3;3;3;3;3;"PARCAE"
2008;"STOC-rozo";3;3;3;3,75;5,775;"PARCAE"
2009;"STOC-rozo";3;3;3;3;3;"PARCAE"
2010;"STOC-rozo";3;3;3;3,75;5,775;"PARCAE"
2011;"STOC-rozo";3;3;3;3;3;"PARCAE"
2012;"STOC-rozo";3;3;3;3;3;"PARCAE"
2013;"STOC-rozo";3,075;3,75;4,5;4,5;4,5;"PARCAE"
2014;"STOC-rozo";1,6125;2,625;3;3,75;5,775;"PARCAE"
2015;"STOC-rozo";3;3;3;3;3;"PARCAE"
2016;"STOC-rozo";3,15;4,5;6;7,5;8,85;"PARCAE"
2017;"STOC-rozo";3;3;4,5;8;8,9;"PARCAE"
2018;"STOC-rozo";3;3;3;6;8,7;"PARCAE"
2019;"STOC-rozo";3,15;4,5;6;6;6;"PARCAE"
2002;"STOC-rozo";3;3;3;3;3;"PHYCOL"
2003;"STOC-rozo";3;3;3;3;3;"PHYCOL"
2004;"STOC-rozo";3;3;3;4,5;5,85;"PHYCOL"
2005;"STOC-rozo";6;6;6;6;6;"PHYCOL"
2006;"STOC-rozo";4;4;4;4;4;"PHYCOL"
2007;"STOC-rozo";4,5;4,5;4,5;4,5;4,5;"PHYCOL"
2008;"STOC-rozo";5;5;5;5;5;"PHYCOL"
2009;"STOC-rozo";6;6;6;6;6;"PHYCOL"
2010;"STOC-rozo";3;3;3;3;3;"PHYCOL"
2011;"STOC-rozo";3;3;3;3,5;3,95;"PHYCOL"
2012;"STOC-rozo";1,25;3;3;3,75;8,375;"PHYCOL"
2013;"STOC-rozo";1,6125;2,625;3;3;3;"PHYCOL"
2014;"STOC-rozo";3;3;3;3;3;"PHYCOL"
2015;"STOC-rozo";3,1125;4,125;5,25;6;6;"PHYCOL"
